"lon" "lat" "bottom_depth" "month" "time" "date" "vertical_advection_v"
80 -30 3998 8 2015-08-15 736191 -0.385837919492226
80 -30 3998 9 2015-09-15 736222 -0.247488112321101
80 -30 3998 10 2015-10-15 736252 -0.172424090542445
80 -30 3998 11 2015-11-15 736283 -0.227340318335921
80 -30 3998 12 2015-12-15 736313 0.0806536667914565
80 -25 3809 1 2015-01-15 735979 0.207868278755861
80 -25 3809 2 2015-02-15 736010 -0.397839196882076
80 -25 3809 3 2015-03-15 736038 0.950328440507744
80 -25 3809 4 2015-04-15 736069 -0.233715090586648
80 -25 3809 5 2015-05-15 736099 -0.539640800201844
80 -25 3809 6 2015-06-15 736130 -0.391011774454251
80 -25 3809 7 2015-07-15 736160 -1.29112329291737
80 -25 3809 8 2015-08-15 736191 -0.694477346283074
80 -25 3809 9 2015-09-15 736222 -0.395055089708389
80 -25 3809 10 2015-10-15 736252 -0.171909135680729
80 -25 3809 11 2015-11-15 736283 -0.384281935183234
80 -25 3809 12 2015-12-15 736313 -0.247303410085451
80 -20 4998 1 2015-01-15 735979 0.0630567383109072
80 -20 4998 2 2015-02-15 736010 0.0419722706566665
80 -20 4998 3 2015-03-15 736038 -0.386911666352558
80 -20 4998 4 2015-04-15 736069 -0.247851257065603
80 -20 4998 5 2015-05-15 736099 0.447826319597603
80 -20 4998 6 2015-06-15 736130 1.2591810827996
80 -20 4998 7 2015-07-15 736160 -0.486206877245158
80 -20 4998 8 2015-08-15 736191 -0.0397226641249876
80 -20 4998 9 2015-09-15 736222 0.06812230616647
80 -20 4998 10 2015-10-15 736252 0.0863642299045214
80 -20 4998 11 2015-11-15 736283 -0.16015077344089
80 -20 4998 12 2015-12-15 736313 -0.703232459652492
80 -15 5033 1 2015-01-15 735979 0.38436657303119
80 -15 5033 2 2015-02-15 736010 1.07940485045497
80 -15 5033 3 2015-03-15 736038 0.675469149837777
80 -15 5033 4 2015-04-15 736069 -0.4332135812995
80 -15 5033 5 2015-05-15 736099 9.53766437699021
80 -15 5033 6 2015-06-15 736130 -0.297187100118178
80 -15 5033 7 2015-07-15 736160 -0.128268661579624
80 -15 5033 8 2015-08-15 736191 0.0968395196742773
80 -15 5033 9 2015-09-15 736222 -0.144387905336515
80 -15 5033 10 2015-10-15 736252 0.614376183877175
80 -15 5033 11 2015-11-15 736283 1.17964696944357
80 -15 5033 12 2015-12-15 736313 0.597440399475023
80 -10 5291 1 2015-01-15 735979 0.603761140235596
80 -10 5291 2 2015-02-15 736010 1.0276078490208
80 -10 5291 3 2015-03-15 736038 -0.0600729668979152
80 -10 5291 4 2015-04-15 736069 0.0589361466969936
80 -10 5291 5 2015-05-15 736099 2.26429379855966
80 -10 5291 6 2015-06-15 736130 1.60062883101671
80 -10 5291 7 2015-07-15 736160 0.0738692251954067
80 -10 5291 8 2015-08-15 736191 8.16888465008507
80 -10 5291 9 2015-09-15 736222 0.335726844319025
80 -10 5291 10 2015-10-15 736252 0.80399459198804
80 -10 5291 11 2015-11-15 736283 -0.41530023072823
80 -10 5291 12 2015-12-15 736313 -0.0308890727142884
80 -5 5006 1 2015-01-15 735979 2.63510233645162
80 -5 5006 2 2015-02-15 736010 5.85712217533451
80 -5 5006 3 2015-03-15 736038 -0.370152256850283
80 -5 5006 4 2015-04-15 736069 0.789513460971681
80 -5 5006 5 2015-05-15 736099 0.741597610440902
80 -5 5006 6 2015-06-15 736130 1.06483937148211
80 -5 5006 7 2015-07-15 736160 -0.206564401184859
80 -5 5006 8 2015-08-15 736191 4.04732622690848
80 -5 5006 9 2015-09-15 736222 -1.86556497636183
80 -5 5006 10 2015-10-15 736252 1.66297582544287
80 -5 5006 11 2015-11-15 736283 4.61412998226193
80 -5 5006 12 2015-12-15 736313 -0.370631100305232
80 0 4654 1 2015-01-15 735979 0
80 0 4654 2 2015-02-15 736010 0
80 0 4654 3 2015-03-15 736038 0
80 0 4654 4 2015-04-15 736069 0
80 0 4654 5 2015-05-15 736099 0
80 0 4654 6 2015-06-15 736130 0
80 0 4654 7 2015-07-15 736160 0
80 0 4654 8 2015-08-15 736191 0
80 0 4654 9 2015-09-15 736222 0
80 0 4654 10 2015-10-15 736252 0
80 0 4654 11 2015-11-15 736283 0
80 0 4654 12 2015-12-15 736313 0
80 5 4212 1 2015-01-15 735979 -0.213720634437246
80 5 4212 2 2015-02-15 736010 -2.75985789332322
80 5 4212 3 2015-03-15 736038 0.380279645464045
80 5 4212 4 2015-04-15 736069 0.0238622079271034
80 5 4212 5 2015-05-15 736099 0.745447740006179
80 5 4212 6 2015-06-15 736130 -1.57603471048751
80 5 4212 7 2015-07-15 736160 5.04608425514404
80 5 4212 8 2015-08-15 736191 2.57387405927347
80 5 4212 9 2015-09-15 736222 -6.28166347474296
80 5 4212 10 2015-10-15 736252 -0.347388767138097
80 5 4212 11 2015-11-15 736283 -0.54562598105536
80 5 4212 12 2015-12-15 736313 0.536857257226349
80 80 51 1 2015-01-15 735979 0
80 80 51 2 2015-02-15 736010 0
80 80 51 3 2015-03-15 736038 0
80 80 51 4 2015-04-15 736069 0
80 80 51 5 2015-05-15 736099 0
80 80 51 6 2015-06-15 736130 0
80 80 51 7 2015-07-15 736160 0
80 80 51 8 2015-08-15 736191 0
80 80 51 9 2015-09-15 736222 0
80 80 51 10 2015-10-15 736252 0
80 80 51 11 2015-11-15 736283 0
80 80 51 12 2015-12-15 736313 0
80 85 3704 1 2015-01-15 735979 0
80 85 3704 2 2015-02-15 736010 0
80 85 3704 3 2015-03-15 736038 0
80 85 3704 4 2015-04-15 736069 0
80 85 3704 5 2015-05-15 736099 0
80 85 3704 6 2015-06-15 736130 0
80 85 3704 7 2015-07-15 736160 0
80 85 3704 8 2015-08-15 736191 0
80 85 3704 9 2015-09-15 736222 0
80 85 3704 10 2015-10-15 736252 0
80 85 3704 11 2015-11-15 736283 0
80 85 3704 12 2015-12-15 736313 0
80 90 4229 1 2015-01-15 735979 0
80 90 4229 2 2015-02-15 736010 0
80 90 4229 3 2015-03-15 736038 0
80 90 4229 4 2015-04-15 736069 0
80 90 4229 5 2015-05-15 736099 0
80 90 4229 6 2015-06-15 736130 0
80 90 4229 7 2015-07-15 736160 0
80 90 4229 8 2015-08-15 736191 0
80 90 4229 9 2015-09-15 736222 0
80 90 4229 10 2015-10-15 736252 0
80 90 4229 11 2015-11-15 736283 0
80 90 4229 12 2015-12-15 736313 0
85 -90 54 1 2015-01-15 735979 0
85 -90 54 2 2015-02-15 736010 0
85 -90 54 3 2015-03-15 736038 0
85 -90 54 4 2015-04-15 736069 0
85 -90 54 5 2015-05-15 736099 0
85 -90 54 6 2015-06-15 736130 0
85 -90 54 7 2015-07-15 736160 0
85 -90 54 8 2015-08-15 736191 0
85 -90 54 9 2015-09-15 736222 0
85 -90 54 10 2015-10-15 736252 0
85 -90 54 11 2015-11-15 736283 0
85 -90 54 12 2015-12-15 736313 0
85 -65 2994 1 2015-01-15 735979 0
85 -65 2994 2 2015-02-15 736010 0.442881234928294
85 -65 2994 3 2015-03-15 736038 0
85 -65 2994 4 2015-04-15 736069 0
85 -65 2994 5 2015-05-15 736099 0
85 -65 2994 6 2015-06-15 736130 0
85 -65 2994 7 2015-07-15 736160 0
85 -65 2994 8 2015-08-15 736191 0
85 -65 2994 9 2015-09-15 736222 0
85 -65 2994 10 2015-10-15 736252 0
85 -65 2994 11 2015-11-15 736283 0
85 -65 2994 12 2015-12-15 736313 0
85 -60 2190 1 2015-01-15 735979 0.0118797397953577
85 -60 2190 2 2015-02-15 736010 0.259604609950332
85 -60 2190 3 2015-03-15 736038 1.97381795830279
85 -60 2190 4 2015-04-15 736069 -0.530729164005742
85 -60 2190 5 2015-05-15 736099 0.125496084627276
85 -60 2190 6 2015-06-15 736130 0
85 -60 2190 7 2015-07-15 736160 0
85 -60 2190 8 2015-08-15 736191 0
85 -60 2190 9 2015-09-15 736222 0
85 -60 2190 10 2015-10-15 736252 0
85 -60 2190 11 2015-11-15 736283 0
85 -60 2190 12 2015-12-15 736313 0.454141701070229
85 -55 4667 1 2015-01-15 735979 0.366393682198228
85 -55 4667 2 2015-02-15 736010 -0.376895673749869
85 -55 4667 3 2015-03-15 736038 -0.0029861137094072
85 -55 4667 4 2015-04-15 736069 0.835578765292897
85 -55 4667 5 2015-05-15 736099 -0.288587730878935
85 -55 4667 6 2015-06-15 736130 -0.694201570534218
85 -55 4667 7 2015-07-15 736160 -0.676971037647748
85 -55 4667 8 2015-08-15 736191 -0.783771802434822
85 -55 4667 9 2015-09-15 736222 -0.210279750639874
85 -55 4667 10 2015-10-15 736252 -0.559074721237513
85 -55 4667 11 2015-11-15 736283 -0.29843651414197
85 -55 4667 12 2015-12-15 736313 0.245941866330807
85 -50 4089 1 2015-01-15 735979 1.40886924486017
85 -50 4089 2 2015-02-15 736010 0.399141517520421
85 -50 4089 3 2015-03-15 736038 0.537114229508382
85 -50 4089 4 2015-04-15 736069 0.380099884300656
85 -50 4089 5 2015-05-15 736099 -0.0151974848116571
85 -50 4089 6 2015-06-15 736130 0.358853109030255
85 -50 4089 7 2015-07-15 736160 0.424040547863108
85 -50 4089 8 2015-08-15 736191 -1.45809909117274
85 -50 4089 9 2015-09-15 736222 -0.592666583156163
85 -50 4089 10 2015-10-15 736252 4.45725710988412
85 -50 4089 11 2015-11-15 736283 -0.91838791426655
85 -50 4089 12 2015-12-15 736313 0.64995960760966
85 -45 3501 1 2015-01-15 735979 -0.23981390231941
85 -45 3501 2 2015-02-15 736010 -0.684818694752704
85 -45 3501 3 2015-03-15 736038 -0.0501892806232119
85 -45 3501 4 2015-04-15 736069 -0.0614954276226339
85 -45 3501 5 2015-05-15 736099 -0.146943243952264
85 -45 3501 6 2015-06-15 736130 0.0675601764834915
85 -45 3501 7 2015-07-15 736160 -1.20377726631931
85 -45 3501 8 2015-08-15 736191 0.0736344367712757
85 -45 3501 9 2015-09-15 736222 -0.515722988333093
85 -45 3501 10 2015-10-15 736252 -0.275886462521676
85 -45 3501 11 2015-11-15 736283 -0.62501306598089
85 -45 3501 12 2015-12-15 736313 -1.5824911131263
85 -40 3491 1 2015-01-15 735979 -0.291070044185603
85 -40 3491 2 2015-02-15 736010 -0.111116975334701
85 -40 3491 3 2015-03-15 736038 -0.523162548090186
85 -40 3491 4 2015-04-15 736069 0.33888958346752
85 -40 3491 5 2015-05-15 736099 -0.285354207926482
85 -40 3491 6 2015-06-15 736130 -0.122696037089008
85 -40 3491 7 2015-07-15 736160 -0.215793666776478
85 -40 3491 8 2015-08-15 736191 -0.20820043506869
85 -40 3491 9 2015-09-15 736222 0.559531797347166
85 -40 3491 10 2015-10-15 736252 -0.994566999686029
85 -40 3491 11 2015-11-15 736283 -0.494159969608978
85 -40 3491 12 2015-12-15 736313 0.372960235686439
85 -35 3634 1 2015-01-15 735979 -0.242312661152103
85 -35 3634 2 2015-02-15 736010 -0.00868869238019874
85 -35 3634 3 2015-03-15 736038 0.746211384285683
85 -35 3634 4 2015-04-15 736069 -0.630313628340465
85 -35 3634 5 2015-05-15 736099 -0.408003823018536
85 -35 3634 6 2015-06-15 736130 -1.11912755244959
85 -35 3634 7 2015-07-15 736160 -0.178990465308493
85 -35 3634 8 2015-08-15 736191 -0.151466723417843
85 -35 3634 9 2015-09-15 736222 -0.0388655265581892
85 -35 3634 10 2015-10-15 736252 -0.240801479457982
85 -35 3634 11 2015-11-15 736283 0.483005777219635
85 -35 3634 12 2015-12-15 736313 -0.343886291562153
85 -30 4000 1 2015-01-15 735979 1.42216964526256
85 -30 4000 2 2015-02-15 736010 -0.132840553145493
85 -30 4000 3 2015-03-15 736038 0.00278003741458935
85 -30 4000 4 2015-04-15 736069 0.398378854911484
85 -30 4000 5 2015-05-15 736099 -0.470507837992461
85 -30 4000 6 2015-06-15 736130 -1.11681242881227
85 -30 4000 7 2015-07-15 736160 -0.195276981639668
85 -30 4000 8 2015-08-15 736191 0.0065135129478273
85 -30 4000 9 2015-09-15 736222 0.515069800867156
85 -30 4000 10 2015-10-15 736252 -0.222269099320211
85 -30 4000 11 2015-11-15 736283 -0.301105332190195
85 -30 4000 12 2015-12-15 736313 0.328791324308468
85 -25 4530 1 2015-01-15 735979 0.188029083148086
85 -25 4530 2 2015-02-15 736010 0.13779422351148
85 -25 4530 3 2015-03-15 736038 0.061810323621382
85 -25 4530 4 2015-04-15 736069 -0.122476879560095
85 -25 4530 5 2015-05-15 736099 -0.948111919613879
85 -25 4530 6 2015-06-15 736130 -0.157558316014788
85 -25 4530 7 2015-07-15 736160 -0.0536131775548103
85 -25 4530 8 2015-08-15 736191 -1.05109926779242
85 -25 4530 9 2015-09-15 736222 -0.486715536549586
85 -25 4530 10 2015-10-15 736252 -0.290821509617565
85 -25 4530 11 2015-11-15 736283 0.138086739713726
85 -25 4530 12 2015-12-15 736313 -0.312926474613747
85 -20 5003 1 2015-01-15 735979 -0.143068149592979
85 -20 5003 2 2015-02-15 736010 -0.05613742919041
85 -20 5003 3 2015-03-15 736038 0.128459360663889
85 -20 5003 4 2015-04-15 736069 -0.247776554479028
85 -20 5003 5 2015-05-15 736099 -1.02622696433619
85 -20 5003 6 2015-06-15 736130 -0.545283165384009
85 -20 5003 7 2015-07-15 736160 -0.12225045668802
85 -20 5003 8 2015-08-15 736191 -0.721405179043964
85 -20 5003 9 2015-09-15 736222 0.8638319693412
85 -20 5003 10 2015-10-15 736252 -0.249998838530211
85 -20 5003 11 2015-11-15 736283 -0.232301951342225
85 -20 5003 12 2015-12-15 736313 -0.438352189259819
85 -15 4698 1 2015-01-15 735979 -0.0216747633648693
85 -15 4698 2 2015-02-15 736010 -0.0215115482616839
85 -15 4698 3 2015-03-15 736038 0.0993664557328577
85 -15 4698 4 2015-04-15 736069 -0.297619926219744
85 -15 4698 5 2015-05-15 736099 0.389739228587782
85 -15 4698 6 2015-06-15 736130 0.322101225046009
85 -15 4698 7 2015-07-15 736160 0.126192496880206
85 -15 4698 8 2015-08-15 736191 -0.228289028876387
85 -15 4698 9 2015-09-15 736222 -0.64088705327699
85 -15 4698 10 2015-10-15 736252 -0.596430737471046
85 -15 4698 11 2015-11-15 736283 0.171935758784017
85 -15 4698 12 2015-12-15 736313 0.546776735241456
85 -10 5583 1 2015-01-15 735979 -0.137143588131986
85 -10 5583 2 2015-02-15 736010 -0.0522846171391078
85 -10 5583 3 2015-03-15 736038 0.0179650461490337
85 -10 5583 4 2015-04-15 736069 -0.0177555179462721
85 -10 5583 5 2015-05-15 736099 1.19890144011004
85 -10 5583 6 2015-06-15 736130 0.29447115725471
85 -10 5583 7 2015-07-15 736160 -0.631165178749174
85 -10 5583 8 2015-08-15 736191 -2.49128248619481
85 -10 5583 9 2015-09-15 736222 -1.71818140651313
85 -10 5583 10 2015-10-15 736252 0.272128286793108
85 -10 5583 11 2015-11-15 736283 -0.722939343611476
85 -10 5583 12 2015-12-15 736313 -0.0942978321031039
85 -5 5006 1 2015-01-15 735979 0.396552671262907
85 -5 5006 2 2015-02-15 736010 -7.10623697855369
85 -5 5006 3 2015-03-15 736038 0.262628345801446
85 -5 5006 4 2015-04-15 736069 -0.0243411070521812
85 -5 5006 5 2015-05-15 736099 -0.240011261397682
85 -5 5006 6 2015-06-15 736130 0.297368246471214
85 -5 5006 7 2015-07-15 736160 0.23589324382053
85 -5 5006 8 2015-08-15 736191 2.3028985693672
85 -5 5006 9 2015-09-15 736222 -0.389458155519875
85 -5 5006 10 2015-10-15 736252 -0.204888700946147
85 -5 5006 11 2015-11-15 736283 6.72737585872642
85 -5 5006 12 2015-12-15 736313 0.120604178212077
85 0 4541 1 2015-01-15 735979 0
85 0 4541 2 2015-02-15 736010 0
85 0 4541 3 2015-03-15 736038 0
85 0 4541 4 2015-04-15 736069 0
85 0 4541 5 2015-05-15 736099 0
85 0 4541 6 2015-06-15 736130 0
85 0 4541 7 2015-07-15 736160 0
85 0 4541 8 2015-08-15 736191 0
85 0 4541 9 2015-09-15 736222 0
85 0 4541 10 2015-10-15 736252 0
85 0 4541 11 2015-11-15 736283 0
85 0 4541 12 2015-12-15 736313 0
85 5 4161 1 2015-01-15 735979 0.167122382922474
85 5 4161 2 2015-02-15 736010 -0.19328014710805
85 5 4161 3 2015-03-15 736038 1.13583930457885
85 5 4161 4 2015-04-15 736069 -0.418715626114151
85 5 4161 5 2015-05-15 736099 0.5497848869724
85 5 4161 6 2015-06-15 736130 -2.67421825707604
85 5 4161 7 2015-07-15 736160 -5.03567711644035
85 5 4161 8 2015-08-15 736191 1.27857876227199
85 5 4161 9 2015-09-15 736222 -3.02738596251741
85 5 4161 10 2015-10-15 736252 -1.24490886037858
85 5 4161 11 2015-11-15 736283 7.29604986480241
85 5 4161 12 2015-12-15 736313 2.5552531072735
85 10 3565 1 2015-01-15 735979 0.0267451256583375
85 10 3565 2 2015-02-15 736010 -0.0101755558261469
85 10 3565 3 2015-03-15 736038 -0.39496095803252
85 10 3565 4 2015-04-15 736069 0.158038563558919
85 10 3565 5 2015-05-15 736099 -1.00834013837334
85 10 3565 6 2015-06-15 736130 0.0629457538677865
85 10 3565 7 2015-07-15 736160 2.43415296630939
85 10 3565 8 2015-08-15 736191 0.256373720258957
85 10 3565 9 2015-09-15 736222 3.3228147373685
85 10 3565 10 2015-10-15 736252 0.65381081410717
85 10 3565 11 2015-11-15 736283 1.3203644594782
85 10 3565 12 2015-12-15 736313 0.872903501335455
85 15 3017 1 2015-01-15 735979 0.494966684893104
85 15 3017 2 2015-02-15 736010 -0.124828351361453
85 15 3017 3 2015-03-15 736038 -0.129403327961879
85 15 3017 4 2015-04-15 736069 0.652149003081545
85 15 3017 5 2015-05-15 736099 0.23163543054911
85 15 3017 6 2015-06-15 736130 1.61661104950389
85 15 3017 7 2015-07-15 736160 0.355995402398285
85 15 3017 8 2015-08-15 736191 -0.445990695835783
85 15 3017 9 2015-09-15 736222 -2.20867755443844
85 15 3017 10 2015-10-15 736252 -0.192711887494753
85 15 3017 11 2015-11-15 736283 0.782527442777636
85 15 3017 12 2015-12-15 736313 0.116235669036132
85 80 244 1 2015-01-15 735979 0
85 80 244 2 2015-02-15 736010 0
85 80 244 3 2015-03-15 736038 0
85 80 244 4 2015-04-15 736069 0
85 80 244 5 2015-05-15 736099 0
85 80 244 6 2015-06-15 736130 0
85 80 244 7 2015-07-15 736160 0
85 80 244 8 2015-08-15 736191 0
85 80 244 9 2015-09-15 736222 0
85 80 244 10 2015-10-15 736252 0
85 80 244 11 2015-11-15 736283 0
85 80 244 12 2015-12-15 736313 0
85 85 3685 1 2015-01-15 735979 0
85 85 3685 2 2015-02-15 736010 0
85 85 3685 3 2015-03-15 736038 0
85 85 3685 4 2015-04-15 736069 0
85 85 3685 5 2015-05-15 736099 0
85 85 3685 6 2015-06-15 736130 0
85 85 3685 7 2015-07-15 736160 0
85 85 3685 8 2015-08-15 736191 0
85 85 3685 9 2015-09-15 736222 0
85 85 3685 10 2015-10-15 736252 0
85 85 3685 11 2015-11-15 736283 0
85 85 3685 12 2015-12-15 736313 0
85 90 4228 1 2015-01-15 735979 0
85 90 4228 2 2015-02-15 736010 0
85 90 4228 3 2015-03-15 736038 0
85 90 4228 4 2015-04-15 736069 0
85 90 4228 5 2015-05-15 736099 0
85 90 4228 6 2015-06-15 736130 0
85 90 4228 7 2015-07-15 736160 0
85 90 4228 8 2015-08-15 736191 0
85 90 4228 9 2015-09-15 736222 0
85 90 4228 10 2015-10-15 736252 0
85 90 4228 11 2015-11-15 736283 0
85 90 4228 12 2015-12-15 736313 0
90 -90 55 1 2015-01-15 735979 0
90 -90 55 2 2015-02-15 736010 0
90 -90 55 3 2015-03-15 736038 0
90 -90 55 4 2015-04-15 736069 0
90 -90 55 5 2015-05-15 736099 0
90 -90 55 6 2015-06-15 736130 0
90 -90 55 7 2015-07-15 736160 0
90 -90 55 8 2015-08-15 736191 0
90 -90 55 9 2015-09-15 736222 0
90 -90 55 10 2015-10-15 736252 0
90 -90 55 11 2015-11-15 736283 0
90 -90 55 12 2015-12-15 736313 0
90 -65 2992 1 2015-01-15 735979 0
90 -65 2992 2 2015-02-15 736010 0.715353487083028
90 -65 2992 3 2015-03-15 736038 0
90 -65 2992 4 2015-04-15 736069 0
90 -65 2992 5 2015-05-15 736099 0
90 -65 2992 6 2015-06-15 736130 0
90 -65 2992 7 2015-07-15 736160 0
90 -65 2992 8 2015-08-15 736191 0
90 -65 2992 9 2015-09-15 736222 0
90 -65 2992 10 2015-10-15 736252 0
90 -65 2992 11 2015-11-15 736283 0
90 -65 2992 12 2015-12-15 736313 0
90 -60 4429 1 2015-01-15 735979 0.380170177817823
90 -60 4429 2 2015-02-15 736010 -0.214396213535888
90 -60 4429 3 2015-03-15 736038 -0.0631193576694859
90 -60 4429 4 2015-04-15 736069 -0.0354867975651251
90 -60 4429 5 2015-05-15 736099 1.5986119529023
90 -60 4429 6 2015-06-15 736130 -1.29978900503698
90 -60 4429 7 2015-07-15 736160 -1.19784377192659
90 -60 4429 8 2015-08-15 736191 0
90 -60 4429 9 2015-09-15 736222 0.149424528873121
90 -60 4429 10 2015-10-15 736252 0
90 -60 4429 11 2015-11-15 736283 -0.342138464887223
90 -60 4429 12 2015-12-15 736313 0.258476683931291
90 -55 4502 1 2015-01-15 735979 -0.763170000035696
90 -55 4502 2 2015-02-15 736010 1.21048293728483
90 -55 4502 3 2015-03-15 736038 0.22918197866261
90 -55 4502 4 2015-04-15 736069 -0.143782619921996
90 -55 4502 5 2015-05-15 736099 -0.373473239234185
90 -55 4502 6 2015-06-15 736130 -2.48513758679869
90 -55 4502 7 2015-07-15 736160 -0.932118052129661
90 -55 4502 8 2015-08-15 736191 0.479172247845887
90 -55 4502 9 2015-09-15 736222 -0.19795997896885
90 -55 4502 10 2015-10-15 736252 -0.637528327715466
90 -55 4502 11 2015-11-15 736283 0.105995751938711
90 -55 4502 12 2015-12-15 736313 0.207729998682096
90 -50 4052 1 2015-01-15 735979 0.355703227155782
90 -50 4052 2 2015-02-15 736010 0.934212124869438
90 -50 4052 3 2015-03-15 736038 -0.563459134030111
90 -50 4052 4 2015-04-15 736069 2.3433395773852
90 -50 4052 5 2015-05-15 736099 -0.703306095296926
90 -50 4052 6 2015-06-15 736130 1.42130744415179
90 -50 4052 7 2015-07-15 736160 0.0788571988797776
90 -50 4052 8 2015-08-15 736191 0.676496351875148
90 -50 4052 9 2015-09-15 736222 -0.0630403444723579
90 -50 4052 10 2015-10-15 736252 0.965927663711278
90 -50 4052 11 2015-11-15 736283 -0.437371601587266
90 -50 4052 12 2015-12-15 736313 -0.206745375886135
90 -45 3131 1 2015-01-15 735979 -0.307065205726926
90 -45 3131 2 2015-02-15 736010 0.245252406902491
90 -45 3131 3 2015-03-15 736038 0.378208224548879
90 -45 3131 4 2015-04-15 736069 -0.181542128569917
90 -45 3131 5 2015-05-15 736099 -0.614334401627548
90 -45 3131 6 2015-06-15 736130 -0.0770505257840548
90 -45 3131 7 2015-07-15 736160 -0.630833547518274
90 -45 3131 8 2015-08-15 736191 -0.13787660841895
90 -45 3131 9 2015-09-15 736222 0.700237576159407
90 -45 3131 10 2015-10-15 736252 -0.319800378339344
90 -45 3131 11 2015-11-15 736283 0.357385557699335
90 -45 3131 12 2015-12-15 736313 0.0794825159538917
90 -40 3047 1 2015-01-15 735979 -0.0485346843211364
90 -40 3047 2 2015-02-15 736010 0.0713046855202223
90 -40 3047 3 2015-03-15 736038 0.232361595225255
90 -40 3047 4 2015-04-15 736069 -0.325173829350173
90 -40 3047 5 2015-05-15 736099 -0.204078993127934
90 -40 3047 6 2015-06-15 736130 -0.687943543196697
90 -40 3047 7 2015-07-15 736160 0.823722095419761
90 -40 3047 8 2015-08-15 736191 -0.249763919640661
90 -40 3047 9 2015-09-15 736222 -0.617490011804774
90 -40 3047 10 2015-10-15 736252 -0.0817897917216343
90 -40 3047 11 2015-11-15 736283 1.38523872116036
90 -40 3047 12 2015-12-15 736313 -0.198236869970201
90 -35 4263 1 2015-01-15 735979 -0.0417047735940467
90 -35 4263 2 2015-02-15 736010 -0.338200784045811
90 -35 4263 3 2015-03-15 736038 0.670251953352487
90 -35 4263 4 2015-04-15 736069 -0.219586025516464
90 -35 4263 5 2015-05-15 736099 -0.305212558859088
90 -35 4263 6 2015-06-15 736130 0.00153182769597725
90 -35 4263 7 2015-07-15 736160 0.302647557262132
90 -35 4263 8 2015-08-15 736191 -0.57846930492642
90 -35 4263 9 2015-09-15 736222 -0.251063441650193
90 -35 4263 10 2015-10-15 736252 -0.134022199733018
90 -35 4263 11 2015-11-15 736283 0.167395194788221
90 -35 4263 12 2015-12-15 736313 -0.411013760700834
90 -30 2483 1 2015-01-15 735979 0.115446193162842
90 -30 2483 2 2015-02-15 736010 -0.154093796151361
90 -30 2483 3 2015-03-15 736038 0.610493254674851
90 -30 2483 4 2015-04-15 736069 0.173943129590844
90 -30 2483 5 2015-05-15 736099 -0.253622582319676
90 -30 2483 6 2015-06-15 736130 -0.476148099381491
90 -30 2483 7 2015-07-15 736160 0.755255572308106
90 -30 2483 8 2015-08-15 736191 -0.792255097715447
90 -30 2483 9 2015-09-15 736222 -0.270814983658625
90 -30 2483 10 2015-10-15 736252 -0.644704874791277
90 -30 2483 11 2015-11-15 736283 -0.126926182062482
90 -30 2483 12 2015-12-15 736313 -0.618693185838863
90 -25 4997 1 2015-01-15 735979 -0.57745357550724
90 -25 4997 2 2015-02-15 736010 -0.203971354306287
90 -25 4997 3 2015-03-15 736038 -0.294204204072975
90 -25 4997 4 2015-04-15 736069 -0.539260038540669
90 -25 4997 5 2015-05-15 736099 0.218002990568822
90 -25 4997 6 2015-06-15 736130 0.166810707605696
90 -25 4997 7 2015-07-15 736160 -0.83002847336151
90 -25 4997 8 2015-08-15 736191 0.184420146501989
90 -25 4997 9 2015-09-15 736222 -0.5302644948265
90 -25 4997 10 2015-10-15 736252 -0.910299365597835
90 -25 4997 11 2015-11-15 736283 -0.29959977153093
90 -25 4997 12 2015-12-15 736313 -0.284433136479051
90 -20 5076 1 2015-01-15 735979 0.739476386731727
90 -20 5076 2 2015-02-15 736010 -0.0658995087519241
90 -20 5076 3 2015-03-15 736038 -0.200466369830959
90 -20 5076 4 2015-04-15 736069 0.562365691047933
90 -20 5076 5 2015-05-15 736099 -0.531293994615722
90 -20 5076 6 2015-06-15 736130 -0.268369837707298
90 -20 5076 7 2015-07-15 736160 -0.614223090371787
90 -20 5076 8 2015-08-15 736191 0.280007376876834
90 -20 5076 9 2015-09-15 736222 -0.513025714810193
90 -20 5076 10 2015-10-15 736252 -1.66966778335042
90 -20 5076 11 2015-11-15 736283 -0.14949619521287
90 -20 5076 12 2015-12-15 736313 0.122971835520788
90 -15 4532 1 2015-01-15 735979 -0.116946785889472
90 -15 4532 2 2015-02-15 736010 -0.101923369671886
90 -15 4532 3 2015-03-15 736038 -0.00399856412892432
90 -15 4532 4 2015-04-15 736069 -0.425360243282383
90 -15 4532 5 2015-05-15 736099 0.310624655879125
90 -15 4532 6 2015-06-15 736130 0.175857919879391
90 -15 4532 7 2015-07-15 736160 0.176203589303782
90 -15 4532 8 2015-08-15 736191 -0.87655768159269
90 -15 4532 9 2015-09-15 736222 -1.58908029246405
90 -15 4532 10 2015-10-15 736252 -2.90066849992424
90 -15 4532 11 2015-11-15 736283 0.0191176634153687
90 -15 4532 12 2015-12-15 736313 0.67802606747635
90 -10 5402 1 2015-01-15 735979 0.481531032490418
90 -10 5402 2 2015-02-15 736010 -1.56333262289106
90 -10 5402 3 2015-03-15 736038 0.106842973828889
90 -10 5402 4 2015-04-15 736069 -0.028615414652208
90 -10 5402 5 2015-05-15 736099 0.977501964001381
90 -10 5402 6 2015-06-15 736130 -0.498643397485098
90 -10 5402 7 2015-07-15 736160 0.599079130842241
