"date" "xco2_air" "lat"
737001 403.765 -36.869897645844
737001 403.655 -40.5416018735045
737001 403.595 -44.4270040008057
737001 403.589666666667 -48.5903778907291
737001 405.267 -5.73917047726679
737001 403.633 -53.130102354156
737001 403.707666666667 -58.2116693829484
737001 403.793333333333 -64.1580672368329
737001 403.871666666667 -71.8051276612332
737001 405.251 -8.62692655867864
737001 403.933333333333 -90
737001 405.159666666667 0
737001 405.313 11.5369590328155
737001 405.553 14.4775121859299
737001 405.835333333333 17.4576031237221
737001 405.096666666667 2.86598398259886
737001 406.122666666667 20.4873151147227
737001 406.398 23.5781784782018
737001 406.669666666667 26.743683950403
737001 406.961666666667 30
737001 407.292 33.3670129692318
737001 407.662 36.869897645844
737001 408.055333333333 40.5416018735045
737001 408.44 44.4270040008057
737001 408.777 48.5903778907291
737001 405.082333333333 5.73917047726679
737001 409.026666666667 53.130102354156
737001 409.166666666667 58.2116693829484
737001 409.206333333333 64.1580672368329
737001 409.184666666667 71.8051276612332
737001 405.151 8.62692655867864
737001 409.148333333333 90
737031 405.28225 -11.5369590328155
737031 405.2475 -14.4775121859299
737031 405.1775 -17.4576031237221
737031 405.4845 -2.86598398259886
737031 405.05475 -20.4873151147227
737031 404.87825 -23.5781784782018
737031 404.659 -26.743683950403
737031 404.4165 -30
737031 404.1715 -33.3670129692318
737031 403.9445 -36.869897645844
737031 403.75525 -40.5416018735045
737031 403.62 -44.4270040008057
737031 403.549 -48.5903778907291
737031 405.3715 -5.73917047726679
737031 403.54175 -53.130102354156
737031 403.58625 -58.2116693829484
737031 403.6585 -64.1580672368329
737031 403.7365 -71.8051276612332
737031 405.3125 -8.62692655867864
737031 403.803 -90
737031 405.66525 0
737031 407.029 11.5369590328155
737031 407.46375 14.4775121859299
737031 407.882 17.4576031237221
737031 405.916 2.86598398259886
737031 408.2505 20.4873151147227
737031 408.5485 23.5781784782018
737031 408.77575 26.743683950403
737031 408.955 30
737031 409.124 33.3670129692318
737031 409.329 36.869897645844
737031 409.60825 40.5416018735045
737031 409.96525 44.4270040008057
737031 410.36325 48.5903778907291
737031 406.234 5.73917047726679
737031 410.73675 53.130102354156
737031 411.0255 58.2116693829484
737031 411.20575 64.1580672368329
737031 411.2915 71.8051276612332
737031 406.61025 8.62692655867864
737031 411.32225 90
737062 405.7328 -11.5369590328155
737062 405.773 -14.4775121859299
737062 405.7814 -17.4576031237221
737062 406.1494 -2.86598398259886
737062 405.6998 -20.4873151147227
737062 405.5092 -23.5781784782018
737062 405.2222 -26.743683950403
737062 404.8714 -30
737062 404.4968 -33.3670129692318
737062 404.1368 -36.869897645844
737062 403.8256 -40.5416018735045
737062 403.5916 -44.4270040008057
737062 403.4526 -48.5903778907291
737062 405.873 -5.73917047726679
737062 403.4106 -53.130102354156
737062 403.4482 -58.2116693829484
737062 403.5314 -64.1580672368329
737062 403.6274 -71.8051276612332
737062 405.7426 -8.62692655867864
737062 403.7114 -90
737062 406.5448 0
737062 408.4446 11.5369590328155
737062 408.913 14.4775121859299
737062 409.3848 17.4576031237221
