"WMIOD" "tracer" "cycle" "longitude_E" "longitude_median_PS_E" "latitude_N" "latitude_median_PS_E" "season_label" "date" "time" "mean_tracer_concentration_mmol_m3" "mean_tracer_concentration_error_mmol_m3" "tracer_dt_mmol_m2_d1" "tracer_dt_error_mmol_m2_d1" "gas_mmol_m2_d1" "gas_error_mmol_m2_d1" "EP_mmol_m2_d1" "EP_error_mmol_m2_d1" "entrainment_mmol_m2_d1" "entrainment_error_mmol_m2_d1" "vertical_diffusion_mmol_m2_d1" "vertical_diffusion_error_mmol_m2_d1" "vertical_advection_mmol_m2_d1" "vertical_advection_error_mmol_m2_d1" "tracer_background_dt_mmol_m2_d1" "Bio_mmol_m2_d1" "Bio_error_mmol_m2_d1" "latitude_median_PS_N" "integration_depth_m" "MLD_m"
5904395 "DIC" 60 -150.126 -149.8 -39.241 -38.95 "Not applicable" 736023.832141228 2015-02-28 2087.91293326331 12.2150648051792 -32.4212845901572 0.607397688609327 -0.821685808816799 0.330105870220426 0 0 0 0 4.6261003596873 0.937952848899817 0.0953120719563192 0.0428483048210954 0 -36.321011212984 1.06673406388653 "Not applicable" 101 31
5904395 "DIC" 61 -149.993 -149.8 -39.089 -38.95 "Not applicable" 736029.111608799 2015-03-06 2091.69283095518 12.2168750671569 -21.3077305461904 0.337724098040583 -0.806340257650367 0.323940914628578 0 0 0 0 4.07566351949845 0.845923826581806 -0.269823901664054 0.116759341467122 0 -24.3072299063745 0.778787042982165 "Not applicable" 100 47
5904395 "DIC" 62 -150.093 -149.8 -38.92 -38.95 "Not applicable" 736034.369189826 2015-03-11 2092.8118499726 12.2184821396058 -13.687643504217 0.211602008698571 -0.73476504451713 0.295186130544401 0 0 0 0 3.97016554887131 0.814261058675016 -0.676914339002934 0.296020415353016 0 -16.2461296695682 0.804298616796708 "Not applicable" 99 59
5904395 "DIC" 63 -150.232 -149.8 -38.773 -38.95 "Not applicable" 736039.648344927 2015-03-16 2095.60320312051 12.2189363107057 -7.68789660481078 0.0353692381489754 -0.742688418382263 0.29836928424715 0 0 0 0 3.74407223107927 0.770315605633495 -1.05713854071212 0.463614027628714 0 -9.63214187679566 0.92177734150576 "Not applicable" 98 56
5904395 "DIC" 64 -150.352 -149.8 -38.708 -38.95 "Not applicable" 736044.898483823 2015-03-21 2090.51043868287 12.2184832404663 -6.50074300393251 0.111300140033429 -0.294852306759907 0.118454616430135 0 0 0 0 3.98634515984469 0.847292416628746 -0.136091339239761 0.0567590695553294 0 -10.0561445177775 0.758836015578442 "Not applicable" 98 53
5904395 "DIC" 65 -150.477 -149.8 -38.677 -38.95 "Not applicable" 736050.17475695 2015-03-27 2093.59603310083 12.2184519918896 -3.24834469505654 0.0365384493756477 -0.0894574841971454 0.0359388471259489 0 0 0 0 3.9693358782767 0.842429806640183 0.39748080039442 0.177689807634569 0 -7.52570388953052 0.679901382184707 "Not applicable" 98 56
5904395 "DIC" 66 -150.715 -149.8 -38.655 -38.95 "Not applicable" 736055.451435198 2015-04-01 2092.95470392817 12.2193023281184 -9.0394427822227 0.0878056353791419 -0.0687939415056611 0.0276374298824996 0 0 0 0 4.66488450553069 0.916502619970479 0.859406236753835 0.386027838366261 0 -14.4949395830016 0.724805158962495 "Not applicable" 98 67
5904395 "DIC" 67 -150.951 -149.8 -38.672 -38.95 "Not applicable" 736060.725243077 2015-04-06 2092.64460956378 12.2198706576624 -9.64788920492163 0.0330412771218969 -0.102237258546338 0.0410730218768012 0 0 0 0 5.19456949870258 1.04146955153935 1.36975161070425 0.619272890292275 0 -16.1099730557821 0.798504218081693 "Not applicable" 98 65
5904395 "DIC" 68 -151.193 -149.8 -38.749 -38.95 "Not applicable" 736065.993784752 2015-04-11 2092.20106918517 12.2198700442633 -7.27556391030416 0.0439566761695254 0.036888282278894 0.0148195799318302 0 0 0 0 5.38443830339862 1.08118868717024 1.81826353566361 0.818656389283276 0 -14.5151540316453 0.844257180936399 "Not applicable" 97 65
5904395 "DIC" 69 -151.413 -149.8 -38.812 -38.95 "Not applicable" 736071.269212971 2015-04-17 2091.13640651804 12.2192020973038 -5.5468898448134 0.0694370154048211 0.0575169891302177 0.0231070021479738 0 0 0 0 5.63077653014927 1.13730252400521 1.77469766592567 0.802758910152095 0 -13.0098810300186 0.973518660362578 "Not applicable" 95 56
5904395 "DIC" 70 -151.587 -149.8 -38.875 -38.95 "Not applicable" 736076.568090295 2015-04-22 2093.68812924442 12.2206312185406 -7.63733117337723 0.229928427792486 0.123781897388252 0.0497284126322239 0 0 0 0 6.06059565241103 1.21478014565238 -2.3238279620359 1.03383903034252 0 -11.4978807611406 1.97486963286832 "Not applicable" 94 69
5904395 "DIC" 71 -151.719 -149.8 -38.943 -38.95 "Not applicable" 736081.835590303 2015-04-27 2095.04350452888 12.221102954258 3.24597583646856 0.251706507773858 0.191412598481103 0.0768985197441148 0 0 0 0 5.76233700014987 1.17556850263455 -5.56497955694305 2.49774866276166 0 2.85720579478064 3.335099795733 "Not applicable" 92 49
5904395 "DIC" 72 -151.77 -149.8 -38.949 -38.95 "Not applicable" 736087.102418984 2015-05-03 2096.07244915174 12.2221128247174 6.47843082613604 0.448038308288988 0.300913596375198 0.120889692296901 0 0 0 0 4.89667911337331 0.967222933012388 -7.16702789953235 3.26364124721243 0 8.44786601591988 3.73095362650378 "Not applicable" 90 66
5904395 "DIC" 73 -151.832 -149.8 -38.925 -38.95 "Not applicable" 736092.468668995 2015-05-08 2098.87833954538 12.2234063884557 7.10691169219734 0.58880191280854 0.690390921725293 0.277359172524327 0 0 0 0 4.22957712808254 0.828266523499131 -8.36994958715215 3.80887290937742 0 10.5568932295417 4.10470527371347 "Not applicable" 88 66
5904395 "DIC" 74 -151.906 -149.8 -38.887 -38.95 "Not applicable" 736097.843726877 2015-05-13 2099.26156138344 12.2238265821941 10.2234362714164 0.452805418946091 1.10161372987663 0.442564731002641 0 0 0 0 4.18884292267484 0.858436140092357 -9.70950431726553 4.53099460617304 0 14.6424839361305 4.94072660646222 "Not applicable" 86 52
5904395 "DIC" 75 -152.046 -149.8 -38.825 -38.95 "Not applicable" 736103.177048616 2015-05-19 2100.63427533212 12.224392157484 16.6906784646542 0.252591673211569 1.25022436616113 0.502267895993828 0 0 0 0 3.09044530907269 0.670452496589394 -6.3080890101303 2.99379985749325 0 18.6580977995507 3.45670195611263 "Not applicable" 84 73
5904395 "DIC" 76 -152.137 -149.8 -38.835 -38.95 "Not applicable" 736108.644224556 2015-05-24 2107.19327796717 12.2266611886637 14.2425092416024 0.151586503802985 1.6241410141731 0.652485995366428 0 0 0 0 2.3384643156584 0.548154502992731 -3.81315977498249 1.86883987114673 0 14.0930636867534 2.45310429735798 "Not applicable" 82 76
5904395 "DIC" 77 -152.364 -149.8 -38.822 -38.95 "Not applicable" 736118.688981502 2015-06-03 2110.61010319592 12.2279000617551 14.1627032824087 0.0244301769406779 1.67622257179128 0.673409355263248 0 0 0 0 1.7514749465423 0.412836484361237 -3.13534425933487 1.51429810817017 0 13.87035002341 2.2169918745904 "Not applicable" 80 103
5904395 "DIC" 78 -152.664 -149.8 -38.817 -38.95 "Not applicable" 736128.678368076 2015-06-13 2110.99470772653 12.2285145622729 15.3264824603976 0.178108251320426 1.71324052352723 0.688281028888923 0 0 0 0 1.62384739003198 0.366960855182572 -1.30056347712522 0.672414606833937 0 13.2899580239636 1.57984121819718 "Not applicable" 79 91
5904395 "DIC" 79 -153.011 -149.8 -38.84 -38.95 "Not applicable" 736138.782280116 2015-06-23 2111.06546460954 12.2287765034207 15.926571566812 0.204351514502194 1.29744228924878 0.521237328620753 0 0 0 0 0.618449227030493 0.158850097401284 0.178163142304984 0.13671942477553 0 13.8325169082278 0.565652920341899 "Not applicable" 78 78
5904395 "DIC" 80 -153.348 -154.611 -38.879 -39.108 "Not applicable" 736148.769085671 2015-07-03 2113.29981932857 12.229483420852 14.5024819993149 0.173664858228035 1.29316650742806 0.519519566595831 0 0 0 0 0.662192982608938 0.153649382273247 0.875004592466131 0.423055942764085 0 11.6721179168118 0.298310149357487 "Not applicable" 77 62
5904395 "DIC" 81 -153.669 -154.611 -38.94 -39.108 "Not applicable" 736158.807893542 2015-07-13 2115.83673031469 12.2300601929498 15.021203375161 0.189780287664033 1.20318522147558 0.483370286196713 0 0 0 0 0.603383279532854 0.14311281103978 1.48691649632511 0.694972960022773 0 11.7277183778275 0.12652332164933 "Not applicable" 78 84
5904395 "DIC" 82 -153.867 -154.611 -39.019 -39.108 "Not applicable" 736168.829895858 2015-07-23 2116.77328623698 12.2304074336333 16.1094655710648 0.202788707007831 1.24414341913303 0.499824922914658 0 0 0 0 0.442569911580465 0.108703597906311 2.29621792541037 1.0382093106491 0 12.126534314941 0.383842836910332 "Not applicable" 78 144
5904395 "DIC" 83 -154.004 -154.611 -39.081 -39.108 "Not applicable" 736178.900613453 2015-08-02 2116.7862343375 12.2306339245814 15.7664854914704 0.207199191270367 0.942828313904381 0.378773927564879 0 0 0 0 0.274594404391072 0.0697723142894946 1.55779134202471 0.690918565151876 0 12.9912714311503 0.187470125361885 "Not applicable" 79 109
5904395 "DIC" 84 -154.184 -154.611 -39.129 -39.108 "Not applicable" 736188.950243084 2015-08-12 2119.14125282956 12.2311489782655 14.2499354977526 0.198432931717929 0.951771727226524 0.382366874170222 0 0 0 0 -0.000337522635704947 0.0245614036279555 1.43699628250576 0.605791818936907 0 11.861505010656 0.189338881491691 "Not applicable" 80 117
5904395 "DIC" 85 -154.198 -154.611 -39.087 -39.108 "Not applicable" 736198.952129658 2015-08-22 2122.1353789347 12.2319961289094 11.8546568945869 0.185052710965374 1.55750431691654 0.625715221549403 0 0 0 0 -0.032934045780581 0.0150899137357561 1.46920427280276 0.617036709789215 0 8.86088235064815 0.281742140810002 "Not applicable" 80 137
5904395 "DIC" 86 -154.267 -154.611 -39.047 -39.108 "Not applicable" 736209.095428244 2015-09-02 2125.98535171541 12.232695044513 9.91923885927821 0.169414541325194 1.2487439756014 0.501673160623276 0 0 0 0 0.258457183781219 0.118255123965148 2.02373328134925 0.87457208250787 0 6.38830441854633 0.235689634913392 "Not applicable" 80 123
5904395 "DIC" 87 -154.399 -154.611 -38.992 -39.108 "Not applicable" 736219.1228588 2015-09-12 2126.42626403704 12.2322341091428 8.27988665062614 0.167456045953731 1.30193977752898 0.52304415948799 0 0 0 0 0.416488073200156 0.10363213137236 1.69330417820381 0.737769901843434 0 4.8681546216932 0.157448179288804 "Not applicable" 81 84
5904395 "DIC" 88 -154.505 -154.611 -38.951 -39.108 "Not applicable" 736229.176168987 2015-09-22 2125.56865172735 12.2321582018903 6.09833846267512 0.137619101284352 1.20437916575169 0.483849944005123 0 0 0 0 0.524074877883252 0.120982503447908 1.31588046433125 0.574094412828309 0 3.05400395470894 0.176422389574125 "Not applicable" 82 25
5904395 "DIC" 89 -154.551 -154.611 -38.978 -39.108 "Not applicable" 736239.164884264 2015-10-02 2126.38312345278 12.2322393476072 4.72194943418536 0.134374602323385 1.40992125709739 0.566424877395174 0 0 0 0 0.293647727232257 0.0715309400593891 0.903100795754806 0.402381338299099 0 2.11527965410091 0.361799868291034 "Not applicable" 83 63
5904395 "DIC" 90 -154.611 -154.611 -38.98 -39.108 "Not applicable" 736249.147048615 2015-10-12 2123.90454980678 12.2312454275565 3.9701919891432 0.124825926424101 0.692176679623696 0.278076586843439 0 0 0 0 0.532024617690406 0.0985389979775501 0.15071205000137 0.0814475577540904 0 2.59527864182772 0.362781853516228 "Not applicable" 84 33
5904395 "DIC" 91 -154.677 -154.611 -38.952 -39.108 "Not applicable" 736259.119641207 2015-10-22 2126.29032178218 12.2316473733579 -1.84328162380397 0.0627787807026406 0.487615636417868 0.195895781898183 0 0 0 0 0.34119281951658 0.0615809128773857 -0.935604957559072 0.408161115505107 0 -1.73648512217935 0.64044016333752 "Not applicable" 85 27
5904395 "DIC" 92 -154.7385 -154.611 -38.9385 -39.108 "Not applicable" 736269.102488429 2015-11-01 2124.57026286093 12.2296664735119 -3.82114805588585 0.0398455145879252 0.263919259270705 0.106027505665381 0 0 0 0 0.604559448196312 0.102174858251947 -1.60266040624472 0.698620977080376 0 -3.08696635710815 0.915285923205149 "Not applicable" 85 33
5904395 "DIC" 93 -154.8 -154.611 -38.925 -39.108 "Not applicable" 736279.146562504 2015-11-11 2122.39904616213 12.2260764355458 -5.20261515040664 0.0556145640514051 0.130197353899716 0.0523057722894726 0 0 0 0 0.632609423877778 0.107204997403146 -1.33541122430555 0.58320060946094 0 -4.63001070387858 0.757620829724497 "Not applicable" 85 12
5904395 "DIC" 94 -154.796 -154.611 -38.916 -39.108 "Not applicable" 736289.133298615 2015-11-21 2117.01968741484 12.2257564878817 -8.26158986211933 0.0158763438524299 -0.0672161340578794 0.0270035580363491 0 0 0 0 1.24738171091372 0.235670370533638 -1.14861686479002 0.506660286222652 0 -8.29313857418515 0.666835762155546 "Not applicable" 85 28
5904395 "DIC" 95 -154.776 -154.611 -38.893 -39.108 "Not applicable" 736299.11516204 2015-12-01 2115.85738564849 12.2231225916543 -11.1965313723516 0.0115795793761769 -0.340342810026527 0.136730071605899 0 0 0 0 1.47469278130668 0.288763643261319 -0.592933407386138 0.259406502042256 0 -11.7379479362456 0.404759789116232 "Not applicable" 85 12
5904395 "DIC" 96 -154.677 -154.611 -38.879 -39.108 "Not applicable" 736309.102337966 2015-12-11 2111.9869986551 12.2249206100589 -11.4940678848251 0.0169775312534113 -0.228234082641275 0.0916912640523116 0 0 0 0 1.75153089811282 0.35793045657591 -0.0076864134468545 0.00762656319450215 0 -13.0096782868498 0.304499446223951 "Not applicable" 85 38
5904395 "DIC" 97 -154.458 -154.611 -38.906 -39.108 "Not applicable" 736319.126053244 2015-12-21 2111.35593554362 12.2219991287933 -17.76606927055 0.0770512677736419 -0.317390355152804 0.127509101730934 0 0 0 0 1.94628798925326 0.403477522798457 1.13266388679512 0.488697251751717 0 -20.5276307914456 0.463776441454736 "Not applicable" 85 18
5904395 "DIC" 98 -153.844 -154.611 -39.108 -39.108 "Not applicable" 736329.167754635 2015-12-31 2102.83872963538 12.2201567821535 -20.9766533216127 0.174066950572485 -0.258514861287974 0.10385633089278 0 0 0 0 2.68591164397788 0.57201835862233 1.32812033616895 0.576907879615996 0 -24.7321704404715 0.583037763264528 "Not applicable" 86 19
5904395 "DIC" 99 -153.287 -154.611 -39.251 -39.108 "Not applicable" 736339.16268519 2016-01-10 2099.03322464131 12.2207463077426 -17.0884317759192 0.110002339751495 -0.314059989589294 0.126171153319634 0 0 0 0 3.09702398441413 0.667267522382611 1.49418015730162 0.649847897704077 0 -21.3655759280456 0.560913015949455 "Not applicable" 87 32
5904395 "DIC" 100 -153.146 -154.611 -39.339 -39.108 "Not applicable" 736349.165925931 2016-01-20 2101.06046779811 12.2205390285711 -11.2219184776957 0.00515326171933775 -0.907703555165439 0.364662829471926 0 0 0 0 3.43548441415745 0.757217523542972 1.57592923789827 0.685017278647071 0 -15.325628574586 0.59116296622257 "Not applicable" 87 31
5904395 "DIC" 101 -153.27 -154.611 -39.459 -39.108 "Not applicable" 736359.138715282 2016-01-30 2100.11862839526 12.2161796396699 -4.94099956062903 0.0850743512485717 -0.910666309935372 0.365853093111731 0 0 0 0 3.57373139408102 0.76022050712439 1.59328365018585 0.693953614114295 0 -9.19734829496053 0.613615667149944 "Not applicable" 88 11
5904395 "DIC" 102 -153.55 -154.611 -39.657 -39.108 "Not applicable" 736369.1344213 2016-02-09 2091.23789164927 12.2121127003013 3.1884951973418 0.179429779610691 -0.843600553800932 0.338909948234214 0 0 0 0 3.42837161056918 0.741606791063226 -2.3591076173441 0.994010263949182 0 2.96283175791766 1.4841473375532 "Not applicable" 89 14
5904395 "DIC" 103 -153.928 -154.611 -39.98 -39.108 "Not applicable" 736379.155439819 2016-02-19 2093.70672916624 12.2184248232664 8.01270647427913 0.29349522813829 -0.880097080805202 0.353572143537448 0 0 0 0 3.12079472882389 0.673357932873414 -3.28108839311468 1.39360257888915 0 9.05309721937512 1.9051297965237 "Not applicable" 89 29
5904395 "DIC" 104 -154.319 -154.611 -40.288 -39.108 "Not applicable" 736389.180983802 2016-02-29 2098.33494911787 12.2184349206619 5.9292057407166 0.236558848316052 -0.846193441377855 0.339951620611636 0 0 0 0 2.90358381879252 0.622199729910737 -4.14817692338057 1.77055207275978 0 8.0199922866825 2.19962232803304 "Not applicable" 88 30
5904395 "DIC" 105 -154.648 -154.611 -40.524 -39.108 "Not applicable" 736399.18793982 2016-03-10 2096.87943316682 12.218933272868 3.66062533436375 0.130088707377122 -0.115922836052319 0.0465710959868875 0 0 0 0 2.89002300806103 0.608698281783815 -5.01327686870427 2.14471898130842 0 5.89980203105931 2.74893799544734 "Not applicable" 86 46
5904395 "DIC" 106 -154.82 -154.611 -40.724 -39.108 "Not applicable" 736409.168692135 2016-03-20 2098.33320010484 12.2204761448088 4.24319443410637 0.0580655007809402 0.0290769017472777 0.0116814186780476 0 0 0 0 4.72871424969966 1.11869542356988 -3.29810194259412 1.35700344914723 0 2.78350522525355 2.50318096511757 "Not applicable" 84 42
5904395 "DIC" 107 -154.791 -154.611 -40.924 -39.108 "Not applicable" 736419.209537043 2016-03-30 2100.22781007185 12.2211621987987 4.34905193983908 0.0267867262656846 0.192512029947734 0.0773402077678655 0 0 0 0 4.99021627712935 1.1004393042084 2.42988738691271 1.11446878865318 0 -3.26356375415072 0.513479603348167 "Not applicable" 81 54
5904395 "DIC" 108 -154.526 -154.611 -41.113 -39.108 "Not applicable" 736429.194583339 2016-04-09 2103.31860834253 12.2239181103165 6.77210439700979 0.0977771691213353 0.513889520408689 0.206451110036744 0 0 0 0 7.05553304179827 1.56987709625662 4.60199035585291 2.16425176987621 0 -5.39930852105008 1.06879987038178 "Not applicable" 78 53
5904395 "DIC" 109 -154.267 -154.611 -41.155 -39.108 "Not applicable" 736439.355057881 2016-04-19 2107.64386584017 12.2257803335392 9.4058206397725 0.150366814258028 0.764926286703124 0.30730317454334 0 0 0 0 6.73506049365331 1.47529139642969 4.89131123534214 2.27906774478701 0 -2.98547737592606 1.19584696605348 "Not applicable" 75 27
5904395 "DIC" 110 -154.041 -154.611 -41.032 -39.108 "Not applicable" 736449.426678253 2016-04-29 2109.82914922395 12.226707722609 11.4280162865994 0.165312296775705 1.0955793803094 0.440140478090237 0 0 0 0 6.06730457969711 1.32583081642764 5.19099242907327 2.40983612569659 0 -0.925860102480347 1.2735513109424 "Not applicable" 73 59
5904395 "DIC" 111 -153.838 -154.611 -40.724 -39.108 "Not applicable" 736459.548425942 2016-05-09 2114.1159971665 12.2284313244076 10.251786372524 0.128637302342791 1.39368448993711 0.559901882723125 0 0 0 0 3.53272855487708 0.727143322552326 3.04831010103937 1.44545665835225 0 2.27706322667047 0.773102831482639 "Not applicable" 72 76
5904395 "DIC" 112 -153.741 -154.611 -40.348 -39.108 "Not applicable" 736469.6202315 2016-05-19 2114.16260909252 12.228726280557 11.6360179230643 0.044979480889032 1.95344083663946 0.784779632779029 0 0 0 0 2.91221199092297 0.612685236406791 0.650309490362028 0.399062630882993 0 6.12005560513987 0.914717048541267 "Not applicable" 71 71
5904395 "DIC" 113 -153.71 -154.611 -40.034 -39.108 "Not applicable" 736479.655462982 2016-05-29 2117.86140066843 12.22959405453 10.8409328162066 0.00906124887993705 1.67074518063915 0.671208856053686 0 0 0 0 0.250641503132327 0.108875429861048 -1.11709513920664 0.488907496499539 0 10.0366412716418 1.10014508224044 "Not applicable" 71 85
5904395 "DIC" 114 -153.725 -154.611 -39.777 -39.108 "Not applicable" 736489.693912058 2016-06-08 2120.17194551022 12.2302432014463 12.8199770159395 0.118004105273849 1.84641885202721 0.741784384493048 0 0 0 0 0.145867314825487 0.0233074544752888 -1.51363510734348 0.650628324346574 0 12.3413259564303 1.49188144648221 "Not applicable" 71 106
5904395 "DIC" 115 -153.729 -154.611 -39.657 -39.108 "Not applicable" 736499.693356502 2016-06-18 2121.65101748659 12.2306137741751 13.7989850417431 0.19772120976993 1.68413520089484 0.676588192341769 0 0 0 0 0.106348968070016 0.0184945957070835 -0.952098942210618 0.408360035195583 0 12.9605998149888 1.25946415944197 "Not applicable" 71 97
5904395 "DIC" 116 -153.693 -154.611 -39.587 -39.108 "Not applicable" 736509.682419002 2016-06-28 2122.88982861802 12.2309509979651 15.9431180882345 0.225659069240642 1.72243245666149 0.691973816392048 0 0 0 0 0.163431226088657 0.0450626108844727 -0.460793242223916 0.222168083694067 0 14.5180476477083 1.08788135953741 "Not applicable" 71 59
5904395 "DIC" 117 -153.449 -154.4135 -39.704 -39.9915 "Not applicable" 736519.712523169 2016-07-08 2128.19479535687 12.2322073960342 13.0649777304903 0.18908625701106 1.39023067747515 0.558514340482405 0 0 0 0 -0.00247515204203511 0.0220954441592309 0.199065689960683 0.0417523244903258 0 11.4781565150965 0.670875612008234 "Not applicable" 71 121
5904395 "DIC" 118 -153.294 -154.4135 -39.78 -39.9915 "Not applicable" 736529.698333354 2016-07-18 2128.0672801887 12.2322143137374 12.4370738967491 0.196993294944636 1.61006082807191 0.646829390328437 0 0 0 0 0.0254363219106026 0.0154082831737736 0.632936211069249 0.227875061397821 0 10.1686405356973 0.592646095708413 "Not applicable" 71 120
5904395 "DIC" 119 -153.132 -154.4135 -39.866 -39.9915 "Not applicable" 736539.716990762 2016-07-28 2130.50836383984 12.2327431215865 9.72539113401267 0.167454681429326 1.18128022882106 0.474570126105344 0 0 0 0 0.15306819092162 0.078407243413593 1.85148747920097 0.767135735754251 0 6.53955523506902 0.261828154604155 "Not applicable" 71 107
5904395 "DIC" 120 -153.036 -154.4135 -39.917 -39.9915 "Not applicable" 736549.847118081 2016-08-07 2131.48955190108 12.2331532927634 7.49371384575565 0.129648024616958 1.60313957778494 0.644048831963576 0 0 0 0 0.102745111777225 0.0982700865736921 2.31867662989573 0.961163255593829 0 3.46915252629775 0.36117503426327 "Not applicable" 72 95
5904395 "DIC" 121 -152.992 -154.4135 -39.988 -39.9915 "Not applicable" 736559.865925952 2016-08-17 2130.55277293709 12.2328627341147 5.10237723902293 0.0845160450564395 1.36959522774216 0.550224209366099 0 0 0 0 0.10697971127616 0.0525674907915505 2.64806537624379 1.10537375210691 0 0.977736923760817 0.567611749205825 "Not applicable" 72 36
5904395 "DIC" 122 -153.017 -154.4135 -40.088 -39.9915 "Not applicable" 736569.82930558 2016-08-27 2128.71749226424 12.2326984310569 7.69833525169104 0.134219640393603 1.01445789415188 0.407550553213521 0 0 0 0 0.590915074770893 0.127430123802583 2.77116423551861 1.20302811232056 0 3.32179804724966 0.694180659051081 "Not applicable" 74 96
5904395 "DIC" 123 -153.0635 -154.4135 -40.187 -39.9915 "Not applicable" 736579.856087988 2016-09-06 2130.8932418239 12.2328228565365 6.64955759360604 0.0959050579166514 0.868871390036365 0.349062309753891 0 0 0 0 0.621183544901051 0.139315828747203 2.80740569339155 1.23207747606756 0 2.35209696527707 0.796806035519638 "Not applicable" 75 43
5904395 "DIC" 124 -153.11 -154.4135 -40.286 -39.9915 "Not applicable" 736589.904201416 2016-09-16 2133.44693580041 12.2328423315155 5.37742556520298 0.076813647520782 0.89021547833361 0.357637130890901 0 0 0 0 0.465848203170999 0.113721815651834 2.51430123298627 1.10485899362587 0 1.5070606507121 0.704886035258705 "Not applicable" 76 38
5904395 "DIC" 125 -153.267 -154.4135 -40.256 -39.9915 "Not applicable" 736599.887696786 2016-09-26 2133.87318433542 12.2330551745778 3.61991609980422 0.0727605166202919 0.579119039876857 0.232656561143544 0 0 0 0 0.971011878705715 0.205291919974987 2.21072060692085 1.01208723461292 0 -0.140935425699199 0.66474844945117 "Not applicable" 77 88
5904395 "DIC" 126 -153.367 -154.4135 -40.153 -39.9915 "Not applicable" 736609.852141229 2016-10-06 2134.86420206774 12.2326315428921 1.31613908790453 0.0671269620828576 0.502860140623143 0.202020142660854 0 0 0 0 1.1179970397727 0.245788543954767 1.4272844515734 0.688517896881718 0 -1.73200254406471 0.420520307818092 "Not applicable" 79 32
5904395 "DIC" 127 -153.335 -154.4135 -40.003 -39.9915 "Not applicable" 736619.85600697 2016-10-16 2133.70605424982 12.2327070167567 -2.93242115001086 0.0041659589184331 0.578029603969262 0.23221888875774 0 0 0 0 1.33291737499625 0.287342159829361 1.3902603266821 0.665195323703281 0 -6.23362845565847 0.429319196902458 "Not applicable" 81 58
5904395 "DIC" 128 -153.232 -154.4135 -39.98 -39.9915 "Not applicable" 736629.946655121 2016-10-26 2132.46130160032 12.2316833894791 -6.10581179181322 0.0066379085785268 0.556256725510741 0.223471804515038 0 0 0 0 1.69348926106423 0.35816077087762 1.65023432121653 0.776912448165853 0 -10.0057920996047 0.549487480923847 "Not applicable" 82 31
5904395 "DIC" 129 -153.142 -154.4135 -40.051 -39.9915 "Not applicable" 736639.936736139 2016-11-05 2127.85707317844 12.2302535172241 -8.18498462246358 0.03053888648633 0.553350848241072 0.222304390967712 0 0 0 0 2.28124332005933 0.470489558284565 1.73772395265502 0.819585708977948 0 -12.757302743419 0.549315365106639 "Not applicable" 84 43
5904395 "DIC" 130 -153.169 -154.4135 -40.154 -39.9915 "Not applicable" 736650.095439818 2016-11-16 2126.53147326331 12.2289770724865 -10.0061757791651 0.0334632482850183 0.15047213014237 0.0604510056417968 0 0 0 0 2.26856533969922 0.461003376539498 1.09003696200373 0.504080752518692 0 -13.5152502110104 0.449966747976776 "Not applicable" 85 46
5904395 "DIC" 131 -153.336 -154.4135 -40.294 -39.9915 "Not applicable" 736660.062789354 2016-11-26 2130.56874601282 12.2300314114643 -13.215010542362 0.0354402087704086 -0.0876574206875003 0.0352156856390063 0 0 0 0 2.5434172581164 0.53062530535261 0.876652364833659 0.411301914425527 0 -16.5474227446246 0.396417829520929 "Not applicable" 85 47
5904395 "DIC" 132 -153.642 -154.4135 -40.346 -39.9915 "Not applicable" 736670.175578709 2016-12-06 2129.37235849316 12.2273941438734 -17.5922555296966 0.0176183198351126 -0.22381186841807 0.0899146739508541 0 0 0 0 3.03257788693999 0.635134626378519 0.0570002738935527 0.0320177681464394 0 -20.4580218221121 0.568802808263975 "Not applicable" 86 27
5904395 "DIC" 133 -154.005 -154.4135 -40.352 -39.9915 "Not applicable" 736680.189849543 2016-12-16 2119.56754167044 12.2233953393156 -18.7885602063813 0.0204711399239803 -0.624097635943314 0.250726361590981 0 0 0 0 3.89070731681508 0.81466413075712 0.774276094919718 0.358734427818642 0 -22.8294459821728 0.597155615333843 "Not applicable" 88 19
5904395 "DIC" 134 -154.295 -154.4135 -40.228 -39.9915 "Not applicable" 736690.236331025 2016-12-26 2118.91804901683 12.2233472862849 -19.895777975339 0.0797975573957795 -0.716278874008357 0.287759455606897 0 0 0 0 4.31031681279883 0.904030167546724 0.731512154184775 0.32884955118862 0 -24.2213280683143 0.675554557605763 "Not applicable" 90 12
5904395 "DIC" 135 -154.532 -154.4135 -40.027 -39.9915 "Not applicable" 736700.237175933 2017-01-05 2112.81086818755 12.2202260638852 -23.4912597037582 0.0624346208198256 -0.805722751671826 0.323692836413979 0 0 0 0 5.28502269825037 1.09438585684239 1.26875304958342 0.570100275526728 0 -29.2393126999202 0.970998685874583 "Not applicable" 92 13
5904395 "DIC" 136 -154.713 -154.4135 -39.775 -39.9915 "Not applicable" 736710.218101858 2017-01-15 2108.38472752951 12.2174740773027 -23.4332148186996 0.0843598706077599 -0.838112900368211 0.336705326233397 0 0 0 0 6.18770000110272 1.26221777371369 1.90875880268378 0.849425358793126 0 -30.6915607221179 1.12546119977211 "Not applicable" 96 16
