"WMIOD" "tracer" "cycle" "longitude_E" "longitude_reference_PS_E" "latitude_N" "latitude_reference_PS_N" "season_label" "date" "time" "mean_tracer_concentration_mmol_m3" "mean_tracer_concentration_error_mmol_m3" "tracer_dt_mmol_m2_d1" "tracer_dt_error_mmol_m2_d1" "gas_mmol_m2_d1" "gas_error_mmol_m2_d1" "EP_mmol_m2_d1" "EP_error_mmol_m2_d1" "entrainment_mmol_m2_d1" "entrainment_error_mmol_m2_d1" "vertical_diffusion_mmol_m2_d1" "vertical_diffusion_error_mmol_m2_d1" "vertical_advection_mmol_m2_d1" "vertical_advection_error_mmol_m2_d1" "tracer_background_dt_mmol_m2_d1" "Bio_mmol_m2_d1" "Bio_error_mmol_m2_d1" "integration_depth_m" "MLD_m"
5906222 "DIC" 48 101.335 98.406 -38.345 -40.829 "UP" 738284.919444472 2021-05-08 2130.63053070717 8.47207566055691 7.82202456930383 0.869608085470416 1.94461124279397 0.444110207821694 0 0 0 0 1.00902705654952 0.315649075958696 9.74767328843897 4.17223700425253 -5.05887913383398 0.662366021193967 4.22198779997947 71 62
5906222 "DIC" 49 101.491 98.406 -38.303 -40.829 "UP" 738295.169259264 2021-05-19 2134.93606401646 8.47291370320255 11.5351728030086 0.520907849136801 1.87720570660663 0.428716135204135 0 0 0 0 0.478512563027129 0.201480801359378 11.0628350953717 4.74491393821367 -3.99101835784777 2.52966523530411 4.7910867014303 72 80
5906222 "DIC" 50 101.64 98.406 -38.056 -40.829 "UP" 738305.434328716 2021-05-29 2137.97820400951 8.4735130109304 16.4123257440444 0.286367578268402 1.72644934441561 0.394286405564755 0 0 0 0 0.350769614234911 0.154269062449743 13.401180891193 5.74330706214908 3.52624325531391 -2.55878133769062 5.78289512530861 72 87
5906222 "DIC" 51 101.646 98.406 -38.068 -40.829 "UP" 738315.683055576 2021-06-08 2141.97659900812 8.47394599084667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73 110
5906222 "DIC" 52 101.566 98.406 -38.192 -40.829 "UP" 738325.923715305 2021-06-18 2146.84035723688 8.47450663169558 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73 105
5906222 "DIC" 53 101.347 98.406 -38.345 -40.829 "UP" 738336.182106487 2021-06-29 2152.19563267024 8.47529650902197 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73 143
5906222 "DIC" 54 101.211 95.341 -38.353 -39.344 "UP" 738346.425798624 2021-07-09 2155.72570247931 8.47577002118795 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74 142
5906222 "DIC" 55 100.887 95.341 -38.374 -39.344 "UP" 738356.687013909 2021-07-19 2161.595697764 8.47625666589174 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74 165
5906222 "DIC" 56 100.614 95.341 -38.422 -39.344 "UP" 738366.972071788 2021-07-29 2166.30350351978 8.47675106384306 21.0302790388814 0.692752855031844 1.10670090975736 0.25274829241583 0 0 0 0 -0.0183815690627532 0.00748928912445436 2.81807793873816 1.29908092335291 1.51887846589122 15.6713756672761 1.6255329689014 74 240
5906222 "DIC" 57 100.175 95.341 -38.319 -39.344 "UP" 738377.238807877 2021-08-09 2167.62537881829 8.47695149698853 13.624033319246 0.481028730839047 1.34192588336102 0.30646895884676 0 0 0 0 -0.00943233869705727 0.00498882728854723 2.6738826435626 1.21705987659314 6.72178597242595 2.73016288184072 1.34037328437182 74 272
5906222 "DIC" 58 99.982 95.341 -38.112 -39.344 "UP" 738387.549039368 2021-08-19 2167.44201673216 8.47699799910935 9.03681552917903 0.335185892230173 1.46192203274987 0.333873672791702 0 0 0 0 -0.0156342672164652 0.0146495149856941 2.24501719898924 1.02609213314181 9.08574400691391 -4.07974630892215 1.07312718279043 74 232
5906222 "DIC" 59 100.144 95.341 -37.926 -39.344 "UP" 738397.889143545 2021-08-29 2170.16710937648 8.4771725964299 3.0765116875101 0.157470576418178 1.21537949863096 0.277568302517735 0 0 0 0 6.04386694969735e-05 0.00624209016490975 1.76410887797956 0.80923457080342 11.9840665470177 -12.3936952617153 0.821416659133697 74 305
5906222 "DIC" 60 100.346 95.341 -38.012 -39.344 "UP" 738408.162754634 2021-09-09 2168.30732884156 8.47704064186215 -0.465197345523903 0.0428001096609125 0.899734654330676 0.205481350475516 0 0 0 0 0.00171701938717661 0.0176004248653583 0.971169027345468 0.450837460088863 12.7807343639241 -15.6982815980699 0.539142430919145 75 293
5906222 "DIC" 61 100.305 95.341 -38.287 -39.344 "UP" 738418.435023161 2021-09-19 2168.09023244349 8.47662706383118 -1.50593264476837 0.00489985349832993 0.908198992450193 0.207414435545996 0 0 0 0 0.0108465722095601 0.0201211076706364 -0.0553760861838466 0.031609066859413 12.7125189447392 -15.6860741737375 0.514982600560908 74 58
5906222 "DIC" 62 99.951 95.341 -38.509 -39.344 "UP" 738428.720358818 2021-09-29 2166.09502332116 8.47662352305981 -0.984493753464673 0.0576238863541697 0.804633469560053 0.18376214716993 0 0 0 0 0.00979721395078722 0.0265543557776431 -0.496866527583519 0.225476281701638 9.6495555905234 -11.4141261623655 0.450447373285541 74 64
5906222 "DIC" 63 99.511 95.341 -38.758 -39.344 "P" 738438.961956047 2021-10-09 2168.16081238347 8.47686950160888 -4.57197100941504 0.0209600820712553 0.81167675230059 0.18537069169174 0 0 0 0 0.0168114119400394 0.0155670788320293 -0.304577851706049 0.136269338387022 5.82159334550448 -11.1944905706196 0.335391104139491 75 168
5906222 "DIC" 64 98.986 95.341 -38.831 -39.344 "P" 738449.242187507 2021-10-20 2166.51055233643 8.4766191832651 -6.34531467804044 0.0511243287457158 0.770223556646228 0.175903613166327 0 0 0 0 0.0303896072034546 0.0162410584577992 0.052094046424406 0.0301933692342479 2.52917207823253 -9.84949469781889 0.198163917272534 75 117
5906222 "DIC" 65 98.477 95.341 -38.751 -39.344 "P" 738459.530914368 2021-10-30 2165.56650002152 8.47650078598781 -5.91517072834466 0.0852671803340573 0.669520088931137 0.152904960792469 0 0 0 0 0.0412775191776516 0.0149387055719886 1.07549713095638 0.477209039614686 0.191137200020207 -7.90079590500077 0.494099751061412 76 91
5906222 "DIC" 66 98.037 95.341 -38.78 -39.344 "P" 738469.795763913 2021-11-09 2163.74109013948 8.47567781297555 -6.67800019630597 0.127332995832169 0.539022814165181 0.123102000416078 0 0 0 0 0.0609128385235668 0.0221704550574446 1.63697342548136 0.727332764732512 1.24813267770909 -10.1842298484034 0.73411716687762 78 30
